generation,evaluations,best_so_far,population_best,population_mean,population_worst,unique_fraction,mean_modules,best_modules
28,1450,15.010589071449369,15.70293863659264,18.07140060094237,20.949444375840397,1.0,10.86,10
29,1500,15.010589071449369,15.744009029333869,18.053137973323572,22.770540018881462,0.98,9.42,10
30,1550,15.010589071449369,15.243024810940588,18.129460516473902,21.526368339802364,0.98,10.26,10
31,1600,14.368438714135813,14.368438714135813,18.032838674594608,21.356349099818896,0.94,9.36,15
32,1650,14.368438714135813,15.647288270665545,18.237711464915716,21.420526275297412,0.96,9.44,15
33,1700,14.368438714135813,15.096510211788168,18.21362272344843,20.732380757938117,1.0,12.3,15
34,1750,14.368438714135813,15.816631205513229,18.06327248969451,20.795829710142186,0.94,10.64,15
35,1800,14.368438714135813,15.386084215408221,18.09888746760162,21.846536616149585,0.98,11.26,15
36,1850,14.368438714135813,14.976819745345026,17.684811139662724,21.882085548648714,1.0,11.1,15
37,1900,14.368438714135813,15.931300056749532,18.288298317997036,21.449615361854384,0.94,11.08,15
38,1950,14.368438714135813,15.615756805667782,17.810754655240732,20.20332963783729,0.98,9.84,15
39,2000,14.368438714135813,14.761706725018236,18.011181770666052,21.369870314579494,0.98,12.26,15
40,2050,14.368438714135813,15.72654919008431,17.904144613400206,21.04939015319192,0.96,10.04,15
41,2100,14.368438714135813,15.410844001658269,18.17020293822906,21.588435821108956,1.0,11.2,15
42,2150,14.368438714135813,15.091366458960191,17.696969690911402,21.20135110466435,1.0,11.08,15
43,2200,14.368438714135813,15.20998338865848,17.935339326663453,21.45306852353742,1.0,10.06,15
44,2250,14.368438714135813,15.968787265568828,18.330134876862786,22.752396473549936,0.98,10.56,15
45,2300,14.368438714135813,15.299999999999999,18.336310623740975,21.32636833980236,0.92,10.18,15
46,2350,14.368438714135813,15.475817632051932,17.804250951247486,20.771085446759226,1.0,10.78,15
47,2400,14.368438714135813,15.830375285612675,18.169750122061973,21.177193921634785,0.98,9.96,15
48,2450,14.368438714135813,16.09878030638384,18.33724107658487,21.480243893371345,0.94,10.36,15
49,2500,14.368438714135813,15.714674215792776,17.876715733657246,20.648199740725325,0.96,10.28,15
50,2550,14.368438714135813,14.855133376499413,18.232442845752878,21.179075450674063,0.96,9.02,15
51,2600,14.368438714135813,15.939270764090493,18.12224919738583,20.68526217596215,0.96,10.94,15
52,2650,14.368438714135813,15.534387974463899,17.96628088432979,21.417935662402833,0.98,10.82,15
53,2700,14.368438714135813,15.449576240750524,17.918600529516297,21.707567081708245,1.0,10.56,15
54,2750,14.368438714135813,15.727953488110058,18.24941367227249,21.955277766926233,0.98,10.96,15
55,2800,14.368438714135813,15.886084215408221,18.063811096768724,20.648199740725325,0.96,10.34,15
56,2850,14.368438714135813,15.495943722515266,18.251174075012845,21.934192325759245,0.96,10,15
57,2900,14.368438714135813,16.137715508089904,18.19248666189736,20.648199740725325,0.98,11.7,15
58,2950,14.368438714135813,15.5,17.821458230185616,20.761249694973138,1.0,11.12,15
59,3000,14.368438714135813,15.562977544445356,18.084118715367254,21.971750305430742,1.0,10.28,15
60,3050,14.368438714135813,16.077154105707724,17.949556978640274,20.648199740725325,0.98,10.48,15
61,3100,14.368438714135813,15.69722114972099,17.87402278778767,20.715823125451337,0.98,10.12,15
62,3150,14.368438714135813,15.487475490101847,17.893319888162733,20.395943722515266,1.0,10.6,15
63,3200,14.368438714135813,16.119392214170773,18.092813601690857,23.268288736283353,0.96,10.68,15
64,3250,14.368438714135813,15.526109321823089,17.96989165044477,21.3732137494637,1.0,11.2,15
65,3300,14.368438714135813,15.6,18.204086705788946,22.47245829914744,1.0,9.58,15
66,3350,14.368438714135813,15.398717737923585,17.906382161886647,20.87581763205193,0.98,12.38,15
67,3400,14.368438714135813,16.096662954709576,18.10935297321991,21.623243291566197,0.96,11.02,15
68,3450,14.368438714135813,15.820215047547654,18.237280819048905,20.989979919597747,0.98,10.98,15
69,3500,14.368438714135813,15.74037034920393,18.19782557685252,20.777154105707726,0.92,10.34,15
70,3550,14.368438714135813,15.323742416388574,18.204996196762362,22.971750305430742,0.94,9.98,15
71,3600,14.368438714135813,15.9182520563948,17.995427708879923,21.1319206502675,1.0,10.76,15
72,3650,14.368438714135813,14.995451410656816,18.131264115018382,21.309243436828815,0.94,9.84,15
73,3700,14.368438714135813,15.18193472919817,18.081038502323377,20.648199740725325,0.98,10.42,15
74,3750,14.368438714135813,16.074423042781575,17.880012278337453,21.095451410656818,1.0,9.92,15
75,3800,14.368438714135813,15.88252262107277,18.341889007247957,21.967670500619608,0.96,11.26,15
76,3850,14.368438714135813,15.091366458960191,18.430091148622804,21.900000000000002,0.9,9.52,15
77,3900,14.368438714135813,15.467491648096548,18.50739547867455,21.75972971738975,0.98,13.16,15
78,3950,14.368438714135813,15.584250278036869,17.981163637532628,21.743024810940586,1.0,9.78,15
79,4000,14.368438714135813,15.41152144312159,18.283663680301263,21.59136645896019,0.96,10.74,15
80,4050,14.368438714135813,15.927566688249707,17.955286091178365,21.109243436828812,1.0,11.44,15
81,4100,14.368438714135813,16.01869538788622,18.028857485685325,21.121347195933176,0.96,9.9,15
82,4150,14.368438714135813,15.354211490264017,18.266203737733182,21.7343879744639,0.98,10.66,15
83,4200,14.368438714135813,14.781488772222678,17.830670043249246,22.22928563989645,1.0,11.44,15
84,4250,14.368438714135813,15.927566688249707,18.22592029972948,21.040658617698014,0.98,10.46,15
85,4300,14.368438714135813,15.7319206502675,18.09468619985436,22.146916505762093,1.0,11.1,15
86,4350,14.368438714135813,15.9649655434629,18.097887571462223,20.795829710142186,0.96,11.18,15
87,4400,14.368438714135813,15.724913792078372,18.318147825403067,21.94963766213207,0.98,10.86,15
88,4450,14.368438714135813,15.970540018881465,18.75650309405052,21.892415526630867,0.96,11.02,15
89,4500,14.368438714135813,15.163818169698587,17.937654392805577,20.860051813123757,0.98,11.24,15
90,4550,14.368438714135813,15.403123475609393,18.100211789654843,21.669313659514952,0.98,10.92,15
91,4600,14.368438714135813,15.278839135311738,18.198920289059,21.25941170815567,0.98,10.7,15
92,4650,14.368438714135813,15.703656905736638,18.080594949904242,20.864054992217053,0.98,10.76,15
93,4700,14.368438714135813,15.357641145488902,18.168235846355323,22.219183588453085,0.96,9.22,15
94,4750,14.368438714135813,15.635563716909473,18.110612499930106,21.123243291566197,0.98,11.4,15
95,4800,14.368438714135813,15.777154105707723,18.365147781226124,21.37581763205193,0.92,10.04,15
96,4850,14.368438714135813,14.688689042296101,18.118462807164953,21.172751070837066,0.94,9.64,15
97,4900,14.368438714135813,14.846640106136302,17.93874474426769,21.117935662402836,1.0,11.08,15
98,4950,14.368438714135813,15.846640106136302,18.409658381863938,21.089983277545212,0.88,8.96,15
99,5000,14.368438714135813,15.520407221060069,18.226547443218532,20.709983388658483,0.94,9.92,15
100,5050,14.368438714135813,15.361547262794321,18.154744498135653,21.438181191654586,0.96,10.84,15
